date,id,supply,demand
202202,39089,94.91844417,99.43538269
202202,39045,94.04015057,99.62358846
202202,37183,98.43161857,94.35382685
202202,25017,98.05520703,94.47929737
202202,18003,94.91844417,95.73400251
202202,18179,94.04015057,95.67126725
202202,45071,97.30238394,92.40903388
202202,13047,96.36135508,93.28732748
202202,25027,91.84441656,97.55332497
202202,42095,96.98870765,92.03262233
202202,39097,92.47176913,96.4868256
202202,25021,95.04391468,93.53826851
202202,45079,97.55332497,91.02885822
202202,33013,89.27227102,99.18444166
202202,37077,95.29485571,93.09912171
202202,33017,88.33124216,99.68632371
202202,37145,93.16185696,94.66750314
202202,6101,91.84441656,95.92220828
202202,47179,87.8293601,99.87452949
202202,33005,88.33124216,99.1217064
202202,29019,95.48306148,91.15432873
202202,48085,91.09159348,95.42032622
202202,9003,87.8293601,98.36888331
202202,23001,86.70012547,99.24717691
202202,8035,99.74905897,86.13550816
202202,30111,87.26474279,98.55708908
202202,18183,93.16185696,92.34629862
202202,8041,98.87076537,86.44918444
202202,27017,87.8293601,97.30238394
202202,8059,99.81179423,84.81806775
202202,12085,90.15056462,94.04015057
202202,34019,92.97365119,91.09159348
202202,18043,94.60476788,88.89585947
202202,33015,84.7553325,98.74529486
202202,42077,95.48306148,87.76662484
202202,1089,99.5608532,83.62609787
202202,37025,93.66373902,89.46047679
202202,18157,86.70012547,96.29861982
202202,34027,89.77415307,93.03638645
202202,28033,88.33124216,94.29109159
202202,16019,99.49811794,83.12421581
202202,45091,92.47176913,90.08782936
202202,45035,98.93350063,83.4378921
202202,6053,92.34629862,90.0250941
202202,47011,90.15056462,92.15809285
202202,34035,90.15056462,91.71894605
202202,37035,90.15056462,91.65621079
202202,13051,90.15056462,91.27979925
202202,25005,86.32371393,95.10664994
202202,18061,97.61606023,83.81430364
202202,47063,91.84441656,89.39774153
202202,12081,87.26474279,93.91468005
202202,37003,88.33124216,92.72271016
202202,45019,90.15056462,90.9033877
202202,16055,94.73023839,86.26097867
202202,25015,82.62233375,98.30614806
202202,25023,83.06148055,97.74153074
202202,45063,93.66373902,87.01380176
202202,6087,97.74153074,82.93601004
202202,37181,92.84818068,87.57841907
202202,37195,88.33124216,91.96988708
202202,47149,99.68632371,80.48933501
202202,26093,86.32371393,93.78920954
202202,37135,82.62233375,97.05144291
202202,33009,81.05395232,98.43161857
202202,44001,85.57089084,93.85194479
202202,37119,95.48306148,83.93977415
202202,26125,88.33124216,90.40150565
202202,39159,81.05395232,97.3651192
202202,1001,91.65621079,86.38644918
202202,6061,91.09159348,86.63739021
202202,12115,81.99498118,95.48306148
202202,8014,99.87452949,77.47804266
202202,47037,99.18444166,77.8544542
202202,6083,84.7553325,91.90715182
202202,26111,78.85821832,97.67879548
202202,16057,94.60476788,81.80677541
202202,12053,84.7553325,91.53074028
202202,12103,83.8770389,92.28356336
202202,31001,77.16436637,98.87076537
202202,47165,97.86700126,78.10539523
202202,39071,90.15056462,85.75909661
202202,48121,86.70012547,89.1468005
202202,6107,83.06148055,92.22082811
202202,12117,85.38268507,89.83688833
202202,39073,83.8770389,91.21706399
202202,56021,81.99498118,92.97365119
202202,29097,93.66373902,81.24215809
202202,48381,86.70012547,88.08030113
202202,12057,84.44165621,90.21329988
202202,36109,83.06148055,91.59347553
202202,16005,85.57089084,88.83312422
202202,39027,89.08406525,85.06900878
202202,12113,89.77415307,84.25345044
202202,12033,89.27227102,84.7553325
202202,18089,85.57089084,88.2685069
202202,55015,85.57089084,88.20577164
202202,39109,84.44165621,89.27227102
202202,47093,81.99498118,91.46800502
202202,51087,80.48933501,92.84818068
202202,29043,89.77415307,82.9987453
202202,2110,84.44165621,88.01756587
202202,4027,95.98494354,76.41154329
202202,55133,79.48557089,92.59723965
202202,12095,80.48933501,91.40526976
202202,18033,81.99498118,89.5859473
202202,9009,77.4153074,94.10288582
202202,36037,90.15056462,81.36762861
202202,48221,83.06148055,88.39397742
202202,13103,91.65621079,79.73651192
202202,34005,76.16060226,95.04391468
202202,23031,72.08281054,98.80803011
202202,34023,89.27227102,81.30489335
202202,21029,82.62233375,87.8293601
202202,39041,70.89084065,99.30991217
202202,34007,77.4153074,92.78544542
202202,5125,83.8770389,85.94730238
202202,18081,86.32371393,83.50062735
202202,48439,84.7553325,84.62986198
202202,44003,78.10539523,90.96612296
202202,48183,72.71016311,96.36135508
202202,12111,83.8770389,85.1944793
202202,12061,77.16436637,91.84441656
202202,48027,89.08406525,79.54830615
202202,8013,97.3651192,71.2672522
202202,9013,73.65119197,94.85570891
202202,21093,92.47176913,75.90966123
202202,51760,85.57089084,82.62233375
202202,6067,94.73023839,73.33751568
202202,8005,99.93726474,67.94228356
202202,51145,81.86951067,85.82183187
202202,36051,71.83186951,95.79673777
202202,12101,83.06148055,84.44165621
202202,37179,94.04015057,73.40025094
202202,6029,91.09159348,76.22333752
202202,36117,73.4629862,93.72647428
202202,29225,87.45294856,79.48557089
202202,6017,79.48557089,87.32747804
202202,2090,73.4629862,93.35006274
202202,55033,72.71016311,93.47553325
202202,28121,91.09159348,74.71769134
202202,47065,70.89084065,94.79297365
202202,12071,79.98745295,85.69636136
202202,13117,90.15056462,75.40777917
202202,55139,69.57340025,95.85947302
202202,48491,98.93350063,66.31116688
202202,37191,91.84441656,73.21204517
202202,34039,85.38268507,79.10915935
202202,47009,70.89084065,93.22459222
202202,18169,85.57089084,78.48180678
202202,21163,91.09159348,72.96110414
202202,17203,74.46675031,89.02132999
202202,47043,96.36135508,67.12672522
202202,47185,87.45294856,75.78419072
202202,18057,78.85821832,84.19071518
202202,37105,81.86951067,81.05395232
202202,47073,66.93851945,95.98494354
202202,47055,91.02885822,71.89460477
202202,18141,75.40777917,87.51568381
202202,39057,66.75031368,96.0476788
202202,34025,74.21580929,88.33124216
202202,48309,65.62107905,96.86323714
202202,47189,98.74529486,63.55081556
202202,48453,98.05520703,64.17816813
202202,55087,75.40777917,86.5119197
202202,37027,64.3663739,97.42785445
202202,55025,67.62860728,94.16562108
202202,48223,91.84441656,69.94981179
202202,18023,81.05395232,80.67754078
202202,47123,75.40777917,86.0727729
202202,19155,91.09159348,70.3889586
202202,56025,76.16060226,85.25721456
202202,6111,90.15056462,71.20451694
202202,55045,79.48557089,81.55583438
202202,42091,68.50690088,92.47176913
202202,48113,83.8770389,77.03889586
202202,6025,92.34629862,68.56963614
202202,53063,86.70012547,74.09033877
202202,18029,65.99749059,94.54203262
202202,51155,78.85821832,81.43036386
202202,19099,95.67126725,64.30363865
202202,6013,98.55708908,61.35508156
202202,47029,67.62860728,92.09535759
202202,32510,89.08406525,70.57716437
202202,42071,70.89084065,88.77038896
202202,37001,69.57340025,89.64868256
202202,33001,60.8531995,98.18067754
202202,37159,83.8770389,75.09410289
202202,47021,89.27227102,69.51066499
202202,16069,69.57340025,89.20953576
202202,42045,76.5370138,82.24592221
202202,12021,75.09410289,83.68883312
202202,53021,89.77415307,68.82057716
202202,44007,73.65119197,84.94353827
202202,6095,95.98494354,62.48431619
202202,39051,67.62860728,90.71518193
202202,12017,74.21580929,84.06524467
202202,9015,64.61731493,93.60100376
202202,12099,79.98745295,78.16813049
202202,6019,87.26474279,70.51442911
202202,29145,70.45169385,87.07653701
202202,53009,88.2685069,68.88331242
202202,19193,72.08281054,85.00627353
202202,39147,65.2446675,91.3425345
202202,34015,59.0966123,97.49058971
202202,39025,68.63237139,87.89209536
202202,49053,94.04015057,62.35884567
202202,5033,81.05395232,75.2195734
202202,6031,60.66499373,95.23212045
202202,6099,88.33124216,67.18946048
202202,47003,96.36135508,59.0966123
202202,39113,65.62107905,89.77415307
202202,12097,78.85821832,76.47427855
202202,39129,70.89084065,84.37892095
202202,18039,70.45169385,84.69259724
202202,46013,91.09159348,63.98996236
202202,18127,58.40652447,96.54956085
202202,6113,92.72271016,62.1706399
202202,26099,86.70012547,68.13048934
202202,47059,57.71643664,97.11417817
202202,51095,78.67001255,76.16060226
202202,21111,79.48557089,75.28230866
202202,5045,70.89084065,83.8770389
202202,37101,95.29485571,59.28481807
202202,47117,89.77415307,64.61731493
202202,5007,66.93851945,87.3902133
202202,5131,80.80301129,73.4629862
202202,21211,72.96110414,81.17942284
202202,1083,95.67126725,58.46925972
202202,47031,98.6825596,55.39523212
202202,12119,72.08281054,81.99498118
202202,13219,83.8770389,70.13801757
202202,37071,86.32371393,67.50313676
202202,18001,90.15056462,63.4880803
202202,39017,70.89084065,82.68506901
202202,20045,76.5370138,76.66248432
202202,21047,95.85947302,57.08908407
202202,39173,56.77540778,96.11041405
202202,37129,66.93851945,85.88456713
202202,6097,76.16060226,76.59974906
202202,8031,99.62358846,53.0740276
202202,47119,95.85947302,56.83814304
202202,17201,73.65119197,78.79548306
202202,18063,87.76662484,64.68005019
202202,55089,66.24843162,85.6336261
202202,45015,93.66373902,58.03011292
202202,51660,94.04015057,57.46549561
202202,51041,76.5370138,74.52948557
202202,29077,74.46675031,76.34880803
202202,8077,83.8770389,66.49937265
202202,8069,84.44165621,65.93475533
202202,42075,69.25972397,81.11668758
202202,12035,74.46675031,75.53324969
202202,28089,56.77540778,92.91091594
202202,13179,94.04015057,55.64617315
202202,9011,59.0966123,90.52697616
202202,16011,96.23588457,53.01129235
202202,6077,90.15056462,58.97114178
202202,34029,83.06148055,65.55834379
202202,35001,80.80301129,67.69134254
202202,37109,63.36260979,84.88080301
202202,51590,75.40777917,72.64742785
202202,12127,83.06148055,64.99372647
202202,6115,77.16436637,70.76537014
202202,21185,53.5131744,94.41656211
202202,6073,91.84441656,56.02258469
202202,47105,75.40777917,72.33375157
202202,39065,67.62860728,80.05018821
202202,18137,77.8544542,69.82434128
202202,12109,70.45169385,77.10163112
202202,48423,59.84943538,87.13927227
202202,25011,52.76035132,94.22835634
202202,42079,51.44291092,95.35759097
202202,12105,79.98745295,66.81304893
202202,48367,75.40777917,71.01631117
202202,33003,48.2434128,98.11794228
202202,12015,70.89084065,75.47051443
202202,6079,62.67252196,83.31242158
202202,24027,81.05395232,64.86825596
202202,12069,72.96110414,72.83563363
202202,45013,55.64617315,90.15056462
202202,1113,96.73776663,48.87076537
202202,48099,86.32371393,59.15934755
202202,39157,71.83186951,73.58845671
202202,42017,48.2434128,96.9259724
202202,13177,97.86700126,47.23964868
202202,42081,54.26599749,90.84065245
202202,39143,64.61731493,80.17565872
202202,48041,95.04391468,49.5608532
202202,51680,64.3663739,80.11292346
202202,29183,64.61731493,79.86198243
202202,51810,97.86700126,46.42409034
202202,37051,81.05395232,63.17440402
202202,30013,52.32120452,91.78168131
202202,39161,72.08281054,71.76913425
202202,37125,58.40652447,85.38268507
202202,46093,89.77415307,53.95232121
202202,47177,78.85821832,64.8055207
202202,48485,77.8544542,65.74654956
202202,29189,66.24843162,77.22710163
202202,48397,78.10539523,65.37013802
202202,45077,72.08281054,71.32998745
202202,51035,49.18444166,93.41279799
202202,56005,76.16060226,66.43663739
202202,34013,84.7553325,57.84190715
202202,51065,86.70012547,55.77164366
202202,37023,47.55332497,94.91844417
202202,12083,70.89084065,71.58092848
202202,13187,80.48933501,61.91969887
202202,1103,95.98494354,46.23588457
202202,39019,58.40652447,83.75156838
202202,27123,87.8293601,54.32873275
202202,41041,64.61731493,77.4153074
202202,24013,75.09410289,66.93851945
202202,54079,53.5131744,88.51944793
202202,37069,91.84441656,49.43538269
202202,39135,65.2446675,75.6587202
202202,26081,81.05395232,59.72396487
202202,27169,69.57340025,71.14178168
202202,51683,87.8293601,52.82308658
202202,47143,64.61731493,75.97239649
202202,49011,98.55708908,42.03262233
202202,19017,92.84818068,47.61606023
202202,17179,68.63237139,71.64366374
202202,6059,93.16185696,47.11417817
202202,26155,58.40652447,81.74404015
202202,39083,42.40903388,97.61606023
202202,27109,75.40777917,64.49184442
202202,46103,81.05395232,58.59473024
202202,45051,63.67628607,75.84692597
202202,12027,68.63237139,70.89084065
202202,34031,77.4153074,62.10790464
202202,48251,78.10539523,60.8531995
202202,37171,60.8531995,78.04265998
202202,5085,75.09410289,63.61355082
202202,13059,84.7553325,53.82685069
202202,16065,99.1217064,39.39774153
202202,8101,91.84441656,46.67503137
202202,17001,55.95984944,82.49686324
202202,45021,96.23588457,41.96988708
202202,20173,62.1706399,76.03513174
202202,12075,64.3663739,73.83939774
202202,23011,41.15432873,96.98870765
202202,51121,58.15558344,79.79924718
202202,49005,89.27227102,48.36888331
202202,39093,55.33249686,82.30865747
202202,48005,78.85821832,58.6574655
202202,51191,42.40903388,94.98117942
202202,39119,63.67628607,73.71392723
202202,17113,54.26599749,82.87327478
202202,19061,47.55332497,89.52321205
202202,55101,51.06649937,86.01003764
202202,40027,75.09410289,61.54328733
202202,18145,66.24843162,70.26348808
202202,51107,93.16185696,43.22459222
202202,49003,92.97365119,43.35006274
202202,18151,67.31493099,68.75784191
202202,37085,75.09410289,60.4140527
202202,4013,91.09159348,44.41656211
202202,27115,84.44165621,51.06649937
202202,47113,40.71518193,94.73023839
202202,26045,66.24843162,69.13425345
202202,48375,72.96110414,62.29611041
202202,39133,51.94479297,83.24968632
202202,23017,39.46047679,95.608532
202202,49035,93.66373902,41.40526976
202202,2020,97.17691343,37.89209536
202202,42099,44.35382685,90.58971142
202202,37097,55.33249686,79.61104141
202202,55117,45.67126725,89.08406525
202202,45045,67.62860728,67.06398996
202202,8001,99.93726474,34.62986198
202202,55027,48.87076537,85.50815558
202202,18017,66.93851945,67.37766625
202202,37151,63.67628607,70.63989962
202202,42037,37.13927227,97.17691343
202202,13123,62.04516939,72.20828105
202202,39095,70.45169385,63.42534504
202202,1117,50.4391468,83.37515684
202202,42001,59.0966123,74.59222083
202202,56037,52.76035132,80.92848181
202202,12001,72.96110414,60.66499373
202202,39063,43.16185696,90.4642409
202202,47107,59.0966123,74.46675031
202202,30093,47.92973651,85.57089084
202202,48497,93.16185696,40.21329988
202202,47125,97.3651192,36.01003764
202202,55079,83.06148055,50.25094103
202202,39037,69.25972397,63.9272271
202202,48139,74.21580929,58.53199498
202202,37039,41.96988708,90.77791719
202202,37055,51.06649937,81.68130489
202202,42041,54.26599749,78.41907152
202202,47157,70.89084065,61.79422836
202202,37061,65.2446675,67.44040151
202202,24021,81.99498118,50.69008783
202202,45055,94.04015057,38.58218319
202202,48203,51.44291092,80.99121706
202202,27099,56.33626098,76.097867
202202,55039,53.5131744,78.85821832
202202,42087,49.18444166,83.06148055
202202,9001,43.53826851,88.7076537
202202,33019,33.56336261,98.61982434
202202,51790,62.92346299,69.07151819
202202,48459,57.71643664,74.27854454
202202,47167,59.0966123,72.77289837
202202,39169,56.64993727,75.15683814
202202,4025,63.67628607,68.06775408
202202,48097,54.76787955,76.9761606
202202,13295,63.67628607,68.00501882
202202,18113,53.13676286,78.54454203
202202,1031,74.46675031,56.71267252
202202,55105,43.16185696,87.95483062
202202,18173,48.87076537,82.12045169
202202,17043,74.46675031,56.39899624
202202,18091,50.06273526,80.61480552
202202,55009,37.45294856,93.16185696
202202,41007,62.1706399,68.44416562
202202,55111,42.40903388,88.14303639
202202,47147,90.15056462,40.33877039
202202,42027,46.80050188,83.56336261
202202,31019,36.32371393,93.97741531
202202,13127,59.84943538,70.45169385
202202,47115,60.66499373,69.57340025
202202,6007,76.5370138,53.70138018
202202,50017,33.56336261,96.61229611
202202,55031,35.50815558,94.60476788
202202,30049,33.56336261,96.42409034
202202,13129,69.57340025,60.35131744
202202,42025,56.77540778,73.14930991
202202,47145,59.84943538,70.01254705
202202,18163,55.64617315,74.21580929
202202,24025,67.62860728,62.23337516
202202,31079,78.67001255,51.12923463
202202,51031,85.57089084,44.04015057
202202,13115,78.10539523,51.44291092
202202,13169,96.98870765,32.49686324
202202,34021,65.62107905,63.73902133
202202,6069,97.3651192,31.93224592
202202,12005,81.99498118,47.17691343
202202,48349,68.63237139,60.53952321
202202,39091,59.84943538,69.32245922
202202,48303,81.99498118,46.86323714
202202,8119,56.77540778,72.08281054
202202,40131,75.40777917,53.19949812
202202,47013,60.66499373,67.75407779
202202,6005,51.06649937,77.35257215
202202,26017,49.18444166,79.17189461
202202,12031,76.5370138,51.7565872
202202,39103,31.99498118,96.17314931
202202,39085,53.13676286,74.96863237
202202,26077,79.98745295,48.05520703
202202,27035,68.63237139,59.34755333
202202,55059,37.64115433,90.33877039
202202,37165,41.15432873,86.70012547
202202,39151,63.67628607,64.11543287
202202,39117,29.48557089,98.2434128
202202,39069,64.3663739,63.29987453
202202,47001,52.32120452,75.34504392
202202,31055,81.99498118,45.67126725
202202,30031,64.61731493,62.73525722
202202,42011,54.26599749,73.08657466
202202,55131,54.07779172,73.27478043
202202,8039,85.57089084,41.71894605
202202,18059,75.40777917,51.81932246
202202,5009,53.13676286,74.02760351
202202,51153,92.47176913,34.3161857
202202,4007,72.96110414,53.76411543
202202,45083,79.98745295,46.54956085
202202,29219,73.65119197,52.76035132
202202,48217,60.8531995,65.2446675
202202,13057,75.40777917,50.62735257
202202,51009,62.67252196,63.11166876
202202,1061,88.33124216,37.45294856
202202,1073,78.85821832,46.73776663
202202,15001,47.55332497,77.97992472
202202,48181,69.57340025,55.83437892
202202,37161,46.11041405,79.29736512
202202,39153,58.40652447,66.87578419
202202,37063,65.99749059,59.22208281
202202,13277,97.74153074,27.4153074
202202,34003,75.40777917,49.68632371
202202,29213,56.33626098,68.69510665
202202,12009,50.06273526,74.90589711
202202,39101,44.47929737,80.23839398
202202,32031,81.05395232,43.66373902
202202,50027,27.8544542,96.67503137
202202,22073,60.8531995,63.67628607
202202,37147,45.42032622,79.04642409
202202,17111,64.61731493,59.78670013
202202,27085,66.24843162,58.15558344
202202,5119,69.57340025,54.76787955
202202,47141,50.4391468,73.902133
202202,37107,47.92973651,76.28607277
202202,8067,45.16938519,78.98368883
202202,13113,78.10539523,45.85947302
202202,51067,41.53074028,82.43412798
202202,47019,25.28230866,98.6825596
202202,41039,81.99498118,41.78168131
202202,8043,56.77540778,67.00125471
202202,21015,67.31493099,56.27352572
202202,28105,88.33124216,35.06900878
202202,17137,56.77540778,66.56210791
202202,27003,88.33124216,35.00627353
202202,26115,42.40903388,80.86574655
202202,28067,23.27478043,100
202202,13135,79.98745295,42.97365119
202202,41047,93.16185696,29.73651192
202202,39015,44.85570891,77.91718946
202202,55071,34.19071518,88.58218319
202202,51840,59.84943538,62.86072773
202202,6041,67.62860728,55.08155583
202202,5059,86.70012547,35.88456713
202202,6001,98.43161857,24.15307403
202202,55135,58.15558344,64.42910916
202202,29131,60.8531995,61.66875784
202202,32003,88.33124216,34.06524467
202202,35009,94.04015057,28.23086575
202202,46081,68.63237139,53.26223338
202202,1097,73.65119197,48.11794228
202202,12073,77.4153074,44.16562108
202202,51770,35.25721456,86.32371393
202202,22103,41.53074028,79.98745295
202202,1095,85.57089084,35.94730238
202202,26007,53.13676286,68.38143036
202202,13299,74.46675031,46.98870765
202202,51059,93.66373902,27.72898369
202202,18067,45.67126725,75.59598494
202202,37049,43.53826851,77.72898369
202202,20155,82.62233375,38.64491844
202202,45029,62.67252196,58.2183187
202202,40143,70.45169385,50.37641154
202202,34037,56.33626098,64.3663739
202202,13067,79.48557089,41.21706399
202202,20111,62.92346299,57.71643664
202202,17167,50.06273526,70.32622334
202202,13195,80.80301129,39.46047679
202202,27037,83.8770389,36.38644918
202202,41043,89.27227102,30.86574655
202202,47089,38.14303639,81.93224592
202202,41057,67.62860728,52.38393977
202202,39165,38.14303639,81.86951067
202202,18177,43.16185696,76.85069009
202202,12089,51.44291092,68.50690088
202202,20161,66.24843162,53.63864492
202202,8123,85.57089084,34.19071518
202202,37197,40.52697616,79.23462986
202202,13227,54.76787955,64.93099122
202202,39137,59.84943538,59.5357591
202202,42133,64.61731493,54.64240903
202202,47047,35.25721456,84.00250941
202202,42069,33.56336261,85.31994981
202202,47051,86.32371393,32.43412798
202202,6065,87.45294856,31.30489335
202202,13031,85.57089084,33.06148055
202202,44009,31.36762861,87.20200753
202202,36087,81.05395232,37.3902133
202202,39021,41.15432873,77.16436637
202202,39061,54.26599749,64.05269762
202202,16083,78.10539523,40.15056462
202202,27147,55.33249686,62.67252196
202202,21067,68.63237139,49.18444166
202202,54035,35.25721456,82.55959849
202202,23023,18.31869511,99.37264743
202202,30063,28.7327478,88.95859473
202202,49057,92.72271016,24.90589711
202202,28073,62.92346299,54.45420326
202202,5143,44.85570891,72.52195734
202202,55055,41.53074028,75.72145546
202202,37167,68.63237139,48.55708908
202202,37193,24.46675031,92.65997491
202202,47103,35.50815558,81.49309912
202202,55017,45.67126725,71.07904642
202202,37141,31.99498118,84.56712673
202202,13285,78.10539523,38.39397742
202202,48091,59.0966123,57.40276035
202202,40089,78.10539523,38.20577164
202202,13311,50.4391468,65.87202008
202202,13247,74.46675031,41.59347553
202202,35043,74.46675031,41.53074028
202202,13015,72.96110414,42.91091594
202202,26065,60.8531995,54.95608532
202202,37067,63.67628607,52.07026349
202202,12063,57.65370138,57.90464241
202202,40145,55.95984944,59.59849435
202202,28093,35.50815558,79.92471769
202202,12087,45.16938519,70.20075282
202202,37153,66.24843162,48.99623589
202202,18019,65.62107905,49.62358846
202202,55035,24.84316186,89.96235885
202202,20113,68.63237139,46.11041405
202202,19149,78.85821832,35.82183187
202202,27053,84.7553325,29.86198243
202202,13213,64.61731493,49.81179423
202202,12055,54.76787955,59.66122961
202202,42029,27.16436637,87.26474279
202202,39031,82.62233375,31.74404015
202202,26091,26.66248432,87.64115433
202202,39099,46.36135508,67.87954831
202202,51023,35.50815558,78.7327478
202202,10003,39.46047679,74.7804266
202202,28047,50.4391468,63.80175659
202202,6109,36.5119197,77.66624843
202202,6081,96.61229611,17.37766625
202202,55075,33.18695107,80.55207026
202202,12011,63.67628607,50.06273526
202202,53067,96.73776663,16.81304893
202202,20209,72.71016311,40.65244668
202202,6009,53.5131744,59.84943538
202202,6037,83.06148055,30.23839398
202202,1003,62.92346299,50.18820577
202202,5063,72.96110414,39.77415307
202202,12019,70.89084065,41.84441656
202202,39055,14.61731493,98.05520703
202202,24005,80.48933501,32.18318695
202202,26037,51.44291092,61.16687578
202202,20057,76.16060226,36.44918444
202202,21227,72.08281054,40.4642409
202202,55121,67.31493099,45.16938519
202202,48479,69.57340025,42.53450439
202202,55127,31.36762861,80.74027604
202202,41067,96.98870765,15.11919699
202202,29209,39.46047679,72.45922208
202202,6057,53.5131744,58.34378921
202202,23015,12.35884567,99.49811794
202202,6039,73.4629862,38.2685069
202202,6085,99.18444166,12.54705144
202202,45057,83.06148055,28.60727729
202202,53045,98.05520703,13.61355082
202202,45059,74.46675031,37.20200753
202202,39001,58.15558344,53.38770389
202202,54037,55.95984944,55.58343789
202202,26027,52.76035132,58.72020075
202202,47053,54.26599749,57.15181932
202202,24003,79.98745295,31.36762861
202202,48141,77.8544542,33.50062735
202202,37127,51.94479297,59.03387704
202202,6089,69.25972397,41.65621079
202202,48053,59.84943538,50.8782936
202202,49021,87.45294856,23.21204517
202202,36069,30.86574655,79.67377666
202202,24031,89.27227102,21.20451694
202202,21083,59.0966123,51.3174404
202202,50021,21.706399,88.45671267
202202,17089,58.90840652,51.25470514
202202,48213,52.76035132,57.34002509
202202,1045,77.4153074,32.62233375
202202,47099,70.45169385,39.52321205
202202,47079,43.78920954,66.1229611
202202,33007,20.07528231,89.71141782
202202,29101,69.57340025,40.08782936
202202,50003,14.05269762,95.54579674
202202,1043,65.2446675,44.35382685
202202,36029,30.86574655,78.67001255
202202,48259,43.53826851,65.99749059
202202,1069,60.8531995,48.6825596
202202,16001,87.8293601,21.706399
202202,53029,96.61229611,12.86072773
202202,39011,59.72396487,49.74905897
202202,51015,22.45922208,86.76286073
202202,50023,16.56210791,92.53450439
202202,50001,22.1455458,86.9510665
202202,51550,94.04015057,14.93099122
202202,42109,29.48557089,79.42283563
202202,21179,28.48180678,80.42659975
202202,12023,38.14303639,70.70263488
202202,37037,31.99498118,76.78795483
202202,37133,63.67628607,44.91844417
202202,17007,39.1468005,69.44792974
202202,9007,14.61731493,93.66373902
202202,47077,26.22333752,82.05771644
202202,26067,86.70012547,21.51819323
202202,21145,46.36135508,61.85696361
202202,53035,95.04391468,13.11166876
202202,28123,78.67001255,29.48557089
202202,18103,49.18444166,58.84567127
202202,13139,83.06148055,24.7804266
202202,13291,33.56336261,74.15307403
202202,48347,24.46675031,83.18695107
202202,40109,63.67628607,43.85194479
202202,18021,52.76035132,54.70514429
202202,39149,62.1706399,45.29485571
202202,26165,23.27478043,84.12797993
202202,47131,52.32120452,54.89335006
202202,47183,33.56336261,73.65119197
202202,48451,62.04516939,45.04391468
202202,55097,26.66248432,80.36386449
202202,42107,56.77540778,50.12547051
202202,53011,89.27227102,17.50313676
202202,27013,19.88707654,86.88833124
202202,55085,11.60602259,95.16938519
202202,51061,28.92095358,77.60351317
202202,37013,20.07528231,86.19824341
202202,42089,23.27478043,82.81053952
202202,51171,65.62107905,40.40150565
202202,12121,38.39397742,67.56587202
202202,48001,44.85570891,61.10414053
202202,28045,50.4391468,55.45796738
202202,21019,19.07151819,86.82559599
202202,17197,54.07779172,51.69385195
202202,18011,40.71518193,65.05646173
202202,39009,67.62860728,38.08030113
202202,17103,38.83312422,66.75031368
202202,48499,48.2434128,57.02634881
202202,27021,52.32120452,52.88582183
202202,51199,78.85821832,26.28607277
202202,45023,41.96988708,63.0489335
202202,13111,44.85570891,60.16311167
202202,37045,44.35382685,60.60225847
202202,39107,47.30238394,57.52823087
202202,27059,90.15056462,14.68005019
202202,51510,91.09159348,13.73902133
202202,55073,31.74404015,73.0238394
202202,16039,82.62233375,22.1455458
202202,37047,47.11417817,57.59096612
202202,50025,14.74278545,89.89962359
202202,24043,62.1706399,42.40903388
202202,20035,54.07779172,50.4391468
202202,51149,65.62107905,38.77038896
202202,42013,33.37515684,70.95357591
202202,13077,78.10539523,26.097867
202202,1049,56.77540778,47.3651192
202202,1059,77.8544542,26.22333752
202202,37155,44.04015057,59.9749059
202202,4005,47.92973651,56.08531995
202202,26103,15.30740276,88.64491844
202202,53031,44.47929737,59.41028858
202202,1051,54.76787955,49.1217064
202202,47155,59.84943538,43.97741531
202202,37189,8.531994981,95.29485571
202202,18071,41.96988708,61.7314931
202202,4019,73.65119197,29.98745295
202202,48325,72.96110414,30.55207026
202202,12091,45.16938519,58.28105395
202202,26127,40.27603513,62.92346299
202202,48055,34.88080301,68.25595985
202202,13071,67.62860728,35.44542033
202202,48467,54.76787955,48.30614806
202202,55021,22.1455458,80.80301129
202202,56001,6.148055207,96.80050188
202202,26147,44.47929737,58.40652447
202202,26137,16.31116688,86.57465496
202202,42043,54.26599749,48.49435383
202202,51089,48.2434128,54.51693852
202202,37059,46.80050188,55.95984944
202202,27047,50.4391468,52.195734
202202,21157,53.13676286,49.30991217
202202,27027,77.16436637,25.2195734
202202,29109,33.18695107,69.19698871
202202,18097,69.57340025,32.55959849
202202,53061,99.18444166,2.948557089
202202,1077,41.15432873,60.91593476
202202,27049,41.96988708,60.10037641
202202,47045,32.81053952,69.25972397
202202,1101,59.84943538,42.22082811
202202,55141,19.25972397,82.74780427
202202,28049,59.0966123,42.84818068
202202,55115,29.86198243,72.02007528
202202,39081,41.96988708,59.91217064
202202,48029,67.62860728,34.25345044
202202,34041,30.11292346,71.706399
202202,48147,52.32120452,49.49811794
202202,37081,54.76787955,46.9259724
202202,37089,16.56210791,85.13174404
202202,37083,61.66875784,39.89962359
202202,27137,11.2923463,90.27603513
202202,53053,95.98494354,5.520702635
202202,18085,41.96988708,59.47302384
202202,42127,17.12672522,84.3161857
202202,51700,93.16185696,8.281053952
202202,53033,98.2434128,3.199498118
202202,18069,32.81053952,68.31869511
202202,40051,61.79422836,39.1468005
202202,25001,15.49560853,85.44542033
202202,13063,83.06148055,17.87954831
202202,39003,20.45169385,80.30112924
202202,27163,66.93851945,33.81430364
